route_name,sido,sigungu,start_addr_jibun,start_addr_road,start_lat,start_lon,end_lat,end_lon,length_km,width_m,road_type,is_official,road_id,is_wide_road,safety_index
경주역자전거길,경상북도,경주시,경상북도 경주시 용강동 945-3,,,,,,1.09,2.0,자전거보행자겸용도로,1,경주역자전거길_경주시,1,0.0499
경주역자전거길,경상북도,경주시,경상북도 경주시 용강동 1238-36,,,,,,1.09,2.0,자전거보행자겸용도로,1,경주역자전거길_경주시,1,0.0499
경주역자전거길,경상북도,경주시,경상북도 경주시 천북면 신당리 954-20,,,,,,1.36,2.5,자전거보행자겸용도로,1,경주역자전거길_경주시,1,0.0624
경주역자전거길,경상북도,경주시,경상북도 경주시 용강동 1238-36,,,,,,1.36,2.5,자전거보행자겸용도로,1,경주역자전거길_경주시,1,0.0624
북천자전거길,경상북도,경주시,경상북도 경주시 동천동 988,,,,,,5.8,0.0,자전거전용도로,1,북천자전거길_경주시,0,0.0174
북천자전거길,경상북도,경주시,경상북도 경주시 성건동 613-1,,,,,,5.8,0.0,자전거전용도로,1,북천자전거길_경주시,0,0.0174
알천북로강변자전거길,경상북도,경주시,경상북도 경주시 동천동 149-4,,,,,,3.8,3.0,자전거보행자겸용도로,1,알천북로강변자전거길_경주시,1,0.0814
알천북로강변자전거길,경상북도,경주시,경상북도 경주시 황성동 1049-13,,,,,,3.8,3.0,자전거보행자겸용도로,1,알천북로강변자전거길_경주시,1,0.0814
알천남로강변자전거길,경상북도,경주시,경상북도 경주시 동천동 733-1,,,,,,4.6,3.0,자전거전용도로,1,알천남로강변자전거길_경주시,1,0.0838
보문순환자전거길,경상북도,경주시,경상북도 경주시 동천동 988,,,,,,5.88,2.7,자전거보행자겸용도로,1,보문순환자전거길_경주시,1,0.0806
동해안자전거도로,경상북도,경주시,경상북도 경주시 양북면 어일리 382-8,,,,,,0.37,1.5,자전거전용도로,1,동해안자전거도로_경주시,0,0.0361
동해안자전거도로,경상북도,경주시,경상북도 경주시 양북면 용당리 산 118-5,,,,,,4.2,3.0,자전거우선도로,1,동해안자전거도로_경주시,1,0.0826
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 대본리 392-1,,,,,,4.2,3.0,자전거우선도로,1,동해안자전거도로_경주시,1,0.0826
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 대본리 392-1,,,,,,0.1,1.5,자전거전용도로,1,동해안자전거도로_경주시,0,0.0353
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 대본리 395-1,,,,,,0.33,1.5,자전거전용도로,1,동해안자전거도로_경주시,0,0.036
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 대본리 384-1,,,,,,0.13,1.5,자전거전용차로,1,동해안자전거도로_경주시,0,0.0354
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 대본리 373-1,,,,,,0.08,1.5,자전거전용도로,1,동해안자전거도로_경주시,0,0.0352
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 대본리 1204,,,,,,0.49,1.5,자전거전용차로,1,동해안자전거도로_경주시,0,0.0364
국도19호선(앙약 미점~남도대교),경상남도,하동군,,경상남도 하동군 악양면 미점리 361-1,,,,,9.27,3.5,자전거보행자겸용도로,0,국도19호선(앙약 미점~남도대교)_하동군,1,0.1095
덕천빌딩~섬진철교,경상남도,하동군,,경상남도 하동군 하동읍 비파리 346-2,,,,,0.81,3.0,자전거보행자겸용도로,0,덕천빌딩~섬진철교_하동군,1,0.0724
구)하동역~덕천빌딩,경상남도,하동군,,경상남도 하동군 하동읍 읍내리 222-12,,,,,1.07,3.0,자전거보행자겸용도로,0,구)하동역~덕천빌딩_하동군,1,0.0732
국도 19호선(읍내~미점),경상남도,하동군,,경상남도 하동군 하동읍 읍내리 1563-1,,,,,8.61,3.5,자전거전용도로,0,국도 19호선(읍내~미점)_하동군,1,0.1075
하동1제,경상남도,하동군,,경상남도 하동군 하동읍 광평리 438-7,,,,,1.2,2.0,자전거보행자겸용도로,0,하동1제_하동군,1,0.0502
화개 부춘제,경상남도,하동군,,경상남도 화개면 부춘리 1154,,,,,1.3,3.0,자전거전용도로,0,화개 부춘제_하동군,1,0.0739
하동포구공원2,경상남도,하동군,,경상남도 하동군 하동읍 목도리 41-26,,,,,1.38,1.5,자전거보행자겸용도로,0,하동포구공원2_하동군,0,0.0391
하동포구공원1,경상남도,하동군,,경상남도 하동군 하동읍 목도리 41-53,,,,,2.12,1.5,자전거보행자겸용도로,0,하동포구공원1_하동군,0,0.0413
송림공원,경상남도,하동군,,경상남도 하동군 하동읍 광평리 440-5,,,,,2.24,1.5,자전거보행자겸용도로,0,송림공원_하동군,0,0.0417
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 대본리 245,,,,,,1.03,1.5,자전거전용차로,1,동해안자전거도로_경주시,0,0.0381
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 대본리 245,,,,,,1.2,3.0,자전거우선도로,1,동해안자전거도로_경주시,1,0.0736
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 나정리 469-5,,,,,,1.2,3.0,자전거우선도로,1,동해안자전거도로_경주시,1,0.0736
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 나정리 469-5,,,,,,0.15,1.5,자전거전용차로,1,동해안자전거도로_경주시,0,0.0354
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 나정리 산 60-3,,,,,,0.15,1.5,자전거전용도로,1,동해안자전거도로_경주시,0,0.0354
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 나정리 408-1,,,,,,0.22,1.5,자전거전용차로,1,동해안자전거도로_경주시,0,0.0356
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 나정리 산 38-1,,,,,,0.52,1.5,자전거전용차로,1,동해안자전거도로_경주시,0,0.0365
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 나정리 산 38-1,,,,,,1.38,3.0,자전거우선도로,1,동해안자전거도로_경주시,1,0.0741
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 나정리 21-5,,,,,,1.38,3.0,자전거우선도로,1,동해안자전거도로_경주시,1,0.0741
일반산업단지,경기도,평택시,경기도 평택시 청북읍 율북리 821,,37.05867,126.974227,37.056192,126.969043,0.821,1.5,자전거보행자겸용도로,1,일반산업단지_평택시,0,0.0374
평택드림테크,경기도,평택시,경기도 평택시 청북읍 한산리 246-2,,37.063341,126.965225,37.054539,126.969594,1.853,1.5,자전거보행자겸용도로,1,평택드림테크_평택시,0,0.0405
청북산단로,경기도,평택시,경기도 평택시 청북읍 어연리 895-6,경기도 평택시 청북읍 청북산단로 48-9,37.050658,126.976167,37.0542962,126.976332,0.54,2.0,자전거보행자겸용도로,1,청북산단로_평택시,1,0.0483
청용천,경기도,평택시,경기도 평택시 월곡동 493,,37.023172,127.1435864,37.02227922,127.1503554,0.72,3.0,자전거보행자겸용도로,1,청용천_평택시,1,0.0721
청용천,경기도,평택시,경기도 평택시 청룡동 486-1,,37.019046,127.1152866,37.024164,127.1408702,2.97,3.0,자전거보행자겸용도로,1,청용천_평택시,1,0.0789
팽성대교길,경기도,평택시,경기도 평택시 오성면 창내리 88-14,,36.982251,127.029572,37.007733,126.81928,1.59,1.5,자전거보행자겸용도로,1,팽성대교길_평택시,0,0.0397
평택항로,경기도,평택시,경기도 평택시 포승읍 원정리 825-1,,36.990018,126.832157,36.99270345,126.83861,0.68,2.4,자전거보행자겸용도로,1,평택항로_평택시,1,0.058
팽성북로,경기도,평택시,경기도 평택시 팽성읍 신궁리 71,,36.97601499,127.076229,36.99723,126.837058,3.66,4.0,자전거보행자겸용도로,1,팽성북로_평택시,1,0.1043
평택항로,경기도,평택시,경기도 평택시 포승읍 만호리 573-7,,36.977119,126.841856,36.990182,126.832346,1.64,2.1,자전거보행자겸용도로,1,평택항로_평택시,1,0.0539
평택항로,경기도,평택시,경기도 평택시 포승읍 원정리 460-2,경기도 평택시 포승읍 평택항로 484,36.992964,126.844054,36.992023,126.8445531,0.18,1.5,자전거보행자겸용도로,1,평택항로_평택시,0,0.0355
포승공단순환로,경기도,평택시,경기도 평택시 포승읍 도곡리 1128,,36.990893,126.843344,36.992023,126.8445531,0.15,2.0,자전거보행자겸용도로,1,포승공단순환로_평택시,1,0.0471
포승공단로,경기도,평택시,경기도 평택시 포승읍 원정리 1201,,36.977377,126.8405628,36.976658,126.83618,0.55,2.0,자전거보행자겸용도로,1,포승공단로_평택시,1,0.0483
평택항로,경기도,평택시,경기도 평택시 포승읍 원정리 826-1,,36.989898,126.8319026,36.977377,126.8405628,1.64,2.4,자전거보행자겸용도로,1,평택항로_평택시,1,0.0609
포승공단로,경기도,평택시,경기도 평택시 포승읍 도곡리 1162,,36.98229818,126.852234,36.977377,126.8405628,1.61,1.9,자전거보행자겸용도로,1,포승공단로_평택시,0,0.0491
서탄로,경기도,평택시,경기도 평택시 서탄면 금암리 산 12,,37.105245,127.04512,37.104267,127.0422462,0.3,2.4,자전거보행자겸용도로,1,서탄로_평택시,1,0.0569
경기대로,경기도,평택시,경기도 평택시 서정동 911,,37.068082,127.0641509,37.075496,127.065129,1.29,4.6,자전거보행자겸용도로,1,경기대로_평택시,1,0.1112
현촌1로,경기도,평택시,경기도 평택시 용이동 165-1,,36.99856225,127.134559,36.998702,127.127905,0.59,1.3,자전거보행자겸용도로,1,현촌1로_평택시,0,0.0321
용이e편한세상 2단지,경기도,평택시,경기도 평택시 용이동 738,"경기도 평택시 신흥1로 43 (용이동, e편한세상 평택용이 2단지)",37.00321,127.145629,37.00321,127.145629,0.62,2.7,자전거보행자겸용도로,1,용이e편한세상 2단지_평택시,1,0.0648
신흥1로,경기도,평택시,경기도 평택시 용이동 737,"경기도 평택시 신흥1로 67 (용이동, e편한세상 평택용이 1단지)",37.00227429,127.142449,37.00227429,127.142449,0.22,2.7,자전거보행자겸용도로,1,신흥1로_평택시,1,0.0636
신흥1로,경기도,평택시,경기도 평택시 용이동 365-1,,37.0032454,127.1416817,37.00227429,127.142449,0.13,3.1,자전거보행자겸용도로,1,신흥1로_평택시,1,0.0727
신흥1로,경기도,평택시,경기도 평택시 용이동 737,"경기도 평택시 신흥1로 67 (용이동, e편한세상 평택용이 1단지)",37.00227429,127.142449,37.001356,127.1472902,0.22,3.0,자전거보행자겸용도로,1,신흥1로_평택시,1,0.0706
이화로,경기도,평택시,경기도 평택시 용이동 752,경기도 평택시 신흥1로1길 21 (용이동),37.000982,127.1454312,37.0019552,127.142758,0.17,2.0,자전거보행자겸용도로,1,이화로_평택시,1,0.0471
평택용죽연결도로,경기도,평택시,경기도 평택시 용이동 731,,36.99806171,127.1285175,36.99806171,127.1285175,1.18,1.5,자전거보행자겸용도로,1,평택용죽연결도로_평택시,0,0.0385
중앙로,경기도,평택시,경기도 평택시 용이동 702-6,,36.993288,127.129382,36.99166087,127.1239058,0.67,2.0,자전거보행자겸용도로,1,중앙로_평택시,1,0.0486
용죽2로,경기도,평택시,경기도 평택시 용이동 664-3,경기도 평택시 용죽2로 67 (용이동),36.995174,127.127361,36.994223,127.1243448,0.19,2.0,자전거보행자겸용도로,1,용죽2로_평택시,1,0.0472
보문순환자전거길,경상북도,경주시,경상북도 경주시 동천동 988,,,,,,0.5,2.7,자전거보행자겸용도로,1,보문순환자전거길_경주시,1,0.0645
보문순환자전거길,경상북도,경주시,경상북도 경주시 천군동 46-1,,,,,,0.5,3.0,자전거보행자겸용도로,1,보문순환자전거길_경주시,1,0.0715
보문순환자전거길,경상북도,경주시,경상북도 경주시 천군동 535-4,,,,,,0.53,2.7,자전거보행자겸용도로,1,보문순환자전거길_경주시,1,0.0646
보문순환자전거길,경상북도,경주시,경상북도 경주시 천군동 산 350-18,,,,,,3.85,1.9,자전거보행자겸용도로,1,보문순환자전거길_경주시,0,0.0559
문무대왕바이크로드,경상북도,경주시,경상북도 경주시 황용동 663,,,,,,4.8,1.5,자전거전용차로,1,문무대왕바이크로드_경주시,0,0.0494
문무대왕바이크로드,경상북도,경주시,경상북도 경주시 천군동 42-4,,,,,,4.8,1.5,자전거전용차로,1,문무대왕바이크로드_경주시,0,0.0494
문무대왕바이크로드,경상북도,경주시,경상북도 경주시 천군동 산 350-36,,,,,,1.7,2.4,자전거보행자겸용도로,1,문무대왕바이크로드_경주시,1,0.0611
문무대왕바이크로드,경상북도,경주시,경상북도 경주시 천군동 42-4,,,,,,1.7,2.4,자전거보행자겸용도로,1,문무대왕바이크로드_경주시,1,0.0611
보불·불국자전거길,경상북도,경주시,경상북도 경주시 천군동 42-4,,,,,,5.75,2.5,자전거보행자겸용도로,1,보불·불국자전거길_경주시,1,0.0756
보불·불국자전거길,경상북도,경주시,경상북도 경주시 마동 152-3,,,,,,5.75,2.5,자전거보행자겸용도로,1,보불·불국자전거길_경주시,1,0.0756
불국사자전거길,경상북도,경주시,경상북도 경주시 마동 산 81-3,,,,,,0.57,2.4,자전거보행자겸용도로,1,불국사자전거길_경주시,1,0.0577
불국사자전거길,경상북도,경주시,경상북도 경주시 진현동 838-3,,,,,,0.57,2.4,자전거보행자겸용도로,1,불국사자전거길_경주시,1,0.0577
불국사자전거길,경상북도,경주시,경상북도 경주시 진현동 957-1,,,,,,0.35,2.7,자전거보행자겸용도로,1,불국사자전거길_경주시,1,0.064
불국사자전거길,경상북도,경주시,경상북도 경주시 시래동 1148-1,,,,,,0.82,2.7,자전거보행자겸용도로,1,불국사자전거길_경주시,1,0.0654
불국사자전거길,경상북도,경주시,경상북도 경주시 진현동 835-6,,,,,,2.03,2.7,자전거보행자겸용도로,1,불국사자전거길_경주시,1,0.0691
불국사자전거길,경상북도,경주시,경상북도 경주시 진현동 835-6,,,,,,0.62,2.7,자전거보행자겸용도로,1,불국사자전거길_경주시,1,0.0648
불국사자전거길,경상북도,경주시,경상북도 경주시 진현동 559-3,,,,,,3.5,2.5,자전거보행자겸용도로,1,불국사자전거길_경주시,1,0.0688
불국사자전거길,경상북도,경주시,경상북도 경주시 구정동 482-3,,,,,,3.5,2.5,자전거보행자겸용도로,1,불국사자전거길_경주시,1,0.0688
용강·불국자전거길,경상북도,경주시,경상북도 경주시 용강동 945-3,,,,,,4.65,3.0,자전거보행자겸용도로,1,용강·불국자전거길_경주시,1,0.0839
용강·불국자전거길,경상북도,경주시,경상북도 경주시 배반동 705-2,,,,,,4.65,2.4,자전거보행자겸용도로,1,용강·불국자전거길_경주시,1,0.0699
용강·불국자전거길,경상북도,경주시,경상북도 경주시 구정동 482-3,,,,,,8.18,2.5,자전거보행자겸용도로,1,용강·불국자전거길_경주시,1,0.0828
용강·불국자전거길,경상북도,경주시,경상북도 경주시 배반동 705-2,,,,,,8.18,2.5,자전거보행자겸용도로,1,용강·불국자전거길_경주시,1,0.0828
용강·불국자전거길,경상북도,경주시,경상북도 경주시 시래동 1148-1,,,,,,0.67,2.7,자전거보행자겸용도로,1,용강·불국자전거길_경주시,1,0.065
용강·불국자전거길,경상북도,경주시,경상북도 경주시 구정동 482-3,,,,,,0.9,2.7,자전거보행자겸용도로,1,용강·불국자전거길_경주시,1,0.0657
통일전자전거도로,경상북도,경주시,경상북도 경주시 도지동 409-1,,,,,,0.18,2.5,자전거보행자겸용도로,1,통일전자전거도로_경주시,1,0.0588
통일전자전거도로,경상북도,경주시,경상북도 경주시 남산동 914-2,,,,,,1.7,2.5,자전거보행자겸용도로,1,통일전자전거도로_경주시,1,0.0634
동해안자전거도로,경상북도,경주시,경상북도 경주시 감포읍 나정리 21-5,,,,,,0.39,3.0,자전거전용도로,1,동해안자전거도로_경주시,1,0.0711
