name,category,sub_category,sido,address,lat,lon,source
부산영화체험박물관,kculture,museum,부산광역시,부산광역시 중구 대청로126번길 12 (동광동3가),35.10172899,129.033559119,public
한국기독교선교박물관,kculture,museum,부산광역시,"부산광역시 동래구 복천로5번길 34, 7동 705호 (복천동,우성베스토피아)",35.206495688,129.089032067,public
부산해양자연사박물관,kculture,museum,부산광역시,부산광역시 동래구 우장춘로 175 (온천동),35.221848653,129.075579428,public
임시수도기념관,kculture,museum,부산광역시,부산광역시 서구 임시수도기념로 45 (부민동3가),35.103536085,129.017401655,public
록봉민속교육박물관,kculture,museum,부산광역시,부산광역시 강서구 가덕해안로 741 (천성동),35.031356359,128.812677821,public
동아대학교박물관,kculture,museum,부산광역시,부산광역시 서구 구덕로 225 (부민동2가),35.104846143,129.019374721,public
복천박물관,kculture,museum,부산광역시,부산광역시 동래구 복천로 66 (복천동),35.20738453,129.091792915,public
부산포민속박물관,kculture,museum,부산광역시,부산광역시 부산진구 중앙대로702번길 21 (부전동),35.155544778,129.060369483,public
범어사 성보박물관,kculture,museum,부산광역시,부산광역시 금정구 범어사로 250 (청룡동),35.283799987,129.068866551,public
킴스아트필드미술관,kculture,museum,부산광역시,부산광역시 금정구 죽전1길 29 (금성동),35.252413756,129.054201829,public
오륜대 한국순교자기념관,kculture,museum,부산광역시,부산광역시 금정구 오륜대로 106-1 (부곡동),35.246104534,129.10157884,public
박물관 휴르,kculture,museum,대구광역시,"대구광역시 수성구 국채보상로186길 47-0 (범어동,박물관휴르)",35.866061957,128.633230983,public
온 어린이 박물관,kculture,museum,대구광역시,대구광역시 달서구 용산로4길 32 (본리동),35.838403519,128.532405072,public
경북대학교자연사박물관,kculture,museum,대구광역시,대구광역시 군위군 효령면 경북대로 2228-0 (경북대학교자연사박물관),36.121500462,128.576952648,public
대구약령시한의약박물관,kculture,museum,대구광역시,"대구광역시 중구 달구벌대로415길 49-0 (남성로,약령시한의약문화관)",35.868483045,128.589910826,public
대구근대역사관,kculture,museum,대구광역시,"대구광역시 중구 경상감영길 67-0 (포정동,대구근대역사관)",35.87181495,128.59114263,public
대구향토역사관,kculture,museum,대구광역시,"대구광역시 중구 달성공원로 35-0 (달성동,달성공원)",35.872267099,128.577261174,public
대구방짜유기박물관,kculture,museum,대구광역시,"대구광역시 동구 도장길 29-0 (도학동,대구방짜유기박물관)",35.965528719,128.701359812,public
경북대학교 박물관,kculture,museum,대구광역시,"대구광역시 북구 대학로 80-0 (산격동,경북대학교)",35.887720188,128.607715777,public
계명대학교 행소박물관,kculture,museum,대구광역시,"대구광역시 달서구 달구벌대로 1095-0 (신당동,계명대학교)",35.855451979,128.479415931,public
대구섬유박물관,kculture,museum,대구광역시,대구광역시 동구 팔공로 227 (봉무동),35.919159135,128.640354646,public
전통산업박물관,kculture,museum,대구광역시,대구광역시 동구 팔공산로 225-34 (덕곡동),35.997800759,128.613893439,public
권정호 미술관,kculture,museum,대구광역시,대구광역시 동구 동부로 67-0 (신천동),35.875357678,128.619840466,public
국채보상운동기념관,kculture,museum,대구광역시,대구광역시 중구 국채보상로 670 (동인동2가),35.869306437,128.601738518,public
자연염색박물관,kculture,museum,대구광역시,대구광역시 동구 파계로112길 17-0 (중대동),35.979348483,128.636464137,public
대구미술관,kculture,museum,대구광역시,"대구광역시 수성구 미술관로 40-0 (삼덕동,대구미술관)",35.827039827,128.674119318,public
대구문화예술회관 미술관,kculture,museum,대구광역시,"대구광역시 달서구 공원순환로 201-0 (성당동,대구광역시문화예술회관)",35.844990269,128.559119176,public
경북대학교 미술관,kculture,museum,대구광역시,"대구광역시 북구 대학로 80-0 (산격동,경북대학교)",35.887720188,128.607715777,public
달성화석박물관,kculture,museum,대구광역시,대구광역시 달성군 유가읍 테크노대로6길 66-0,35.684383592,128.464538682,public
대구간송미술관,kculture,museum,대구광역시,대구광역시 수성구 미술관로 70-0 (삼덕동),35.828114092,128.676416749,public
대구교육박물관,kculture,museum,대구광역시,대구광역시 북구 대동로1길 40 (산격동),35.897484589,128.612557818,public
심장박물관,kculture,museum,인천광역시,"인천광역시 계양구 계양문화로 7-0, 2층 (작전동,문화빌딩)",37.531494616,126.73582955,public
인천공항박물관,kculture,museum,인천광역시,"인천광역시 중구 공항로 272-0, 탑승동 (운서동,인천공항)",37.453517204,126.442210665,public
계양산성박물관,kculture,museum,인천광역시,"인천광역시 계양구 계양산로 101-0 (계산동,계양산성박물관)",37.548027666,126.72704211,public
더리미미술관,kculture,museum,인천광역시,인천광역시 강화군 선원면 선원사지로51번길 14,37.723761549,126.50841447,public
전원미술관,kculture,museum,인천광역시,인천광역시 강화군 송해면 강화대로766번길 27,37.766574685,126.458616252,public
인천아트플랫폼,kculture,museum,인천광역시,인천광역시 중구 제물량로218번길 3 (해안동1가),37.473215717,126.619893847,public
해든뮤지움,kculture,museum,인천광역시,인천광역시 강화군 길상면 장흥로101번길 44,37.612136474,126.508850296,public
경인교육대학교 미술관 지누지움,kculture,museum,인천광역시,"인천광역시 계양구 계산로 62-0 (계산동,경인교육대학교)",37.538899064,126.716125909,public
경원미술관,kculture,museum,인천광역시,인천광역시 연수구 비류대로232번길 92-0 (청학동),37.424120599,126.662323174,public
경원미술관,kculture,museum,인천광역시,인천광역시 연수구 비류대로232번길 92-0 (청학동),37.424120599,126.662323174,public
송암미술관,kculture,museum,인천광역시,인천광역시 미추홀구 비류대로55번길 68 (학익동),37.434466135,126.641921234,public
인천광역시 시립박물관,kculture,museum,인천광역시,인천광역시 연수구 청량로160번길 26 (옥련동),37.420648613,126.652978159,public
가천박물관,kculture,museum,인천광역시,인천광역시 연수구 청량로102번길 40-9 (옥련동),37.418476097,126.657606709,public
인천시립박물관,kculture,museum,인천광역시,인천광역시 연수구 청량로160번길 26 (옥련동),37.420648613,126.652978159,public
인하대학교박물관,kculture,museum,인천광역시,인천광역시 미추홀구 인하로 100 (용현동),37.450169466,126.655214526,public
가천박물관,kculture,museum,인천광역시,인천광역시 연수구 청량로102번길 40-9 (옥련동),37.418476097,126.657606709,public
부평역사박물관,kculture,museum,인천광역시,인천광역시 부평구 굴포로 151 (삼산동),37.512141674,126.737911311,public
인하대학교박물관,kculture,museum,인천광역시,인천광역시 미추홀구 인하로 100 (용현동),37.450169466,126.655214526,public
옥토끼우주센터,kculture,museum,인천광역시,인천광역시 강화군 불은면 강화동로 403,37.673531768,126.48758109,public
범패민속문화박물관(Beompae Folk Culture Museum),kculture,museum,인천광역시,"인천광역시 미추홀구 경인로70번길 11-13, 1동 (숭의동,구양사)",37.464802236,126.651220984,public
한국이민사박물관,kculture,museum,인천광역시,인천광역시 중구 월미로 329 (북성동1가),37.470118364,126.600226468,public
영훈뮤지엄,kculture,museum,인천광역시,인천광역시 남동구 만의골로 71 (운연동),37.45040542,126.767046608,public
한국선교역사기념관,kculture,museum,인천광역시,인천광역시 부평구 장제로 393 (삼산동),37.521431401,126.731689633,public
검단선사박물관,kculture,museum,인천광역시,인천광역시 서구 고산후로121번길 7 (원당동),37.594445874,126.698682438,public
혜명단청박물관,kculture,museum,인천광역시,인천광역시 중구 신포로 48 (관동3가),37.471903685,126.62209794,public
한길눈박물관,kculture,museum,인천광역시,인천광역시 부평구 부평대로 35 (부평동),37.494564584,126.722335432,public
강화역사박물관,kculture,museum,인천광역시,인천광역시 강화군 하점면 강화대로 994-19,37.773754172,126.435285771,public
녹청자박물관,kculture,museum,인천광역시,인천광역시 서구 도요지로 54 (경서동),37.558176545,126.656264388,public
한국전통음식박물관,kculture,museum,인천광역시,인천광역시 남동구 만의골로 71 (운연동),37.45040542,126.767046608,public
인천어린이과학관,kculture,museum,인천광역시,인천광역시 계양구 방축로 21 (방축동),37.551579984,126.739944193,public
개항박물관,kculture,museum,인천광역시,인천광역시 중구 신포로23번길 89 (중앙동1가),37.473264601,126.620536338,public
수도국산달동네박물관,kculture,museum,인천광역시,인천광역시 동구 솔빛로 51 (송현동),37.477880137,126.63929723,public
소래역사관,kculture,museum,인천광역시,인천광역시 남동구 아암대로 1605 (논현동),37.398176658,126.737693524,public
초연다구박물관,kculture,museum,인천광역시,"인천광역시 중구 신포로39번길 8-1, 00동 (송학동3가,초연다구박물관)",37.472638158,126.625577165,public
인천학생6.25참전관,kculture,museum,인천광역시,인천광역시 중구 우현로72번길 3-4 (용동),37.473437359,126.630257195,public
광주광역시 남구 이강하미술관,kculture,museum,광주광역시,광주광역시 남구 3·1만세운동길 6-0 (양림동),35.136907362,126.915665305,public
의재미술관,kculture,museum,광주광역시,광주광역시 동구 증심사길 155 (운림동),35.129357833,126.967400408,public
비움박물관,kculture,museum,광주광역시,광주광역시 동구 제봉로 143-1 (대의동),35.15041061,126.920279173,public
광주가톨릭박물관,kculture,museum,광주광역시,광주광역시 서구 상무대로 980-0 (쌍촌동),35.150212368,126.86897998,public
무등현대미술관,kculture,museum,광주광역시,광주광역시 동구 증심사길 9 (운림동),35.134181531,126.953745186,public
국윤미술관,kculture,museum,광주광역시,광주광역시 동구 의재로 82 (소태동),35.131901435,126.936521648,public
은암미술관,kculture,museum,광주광역시,광주광역시 동구 서석로85번길 8-12 (대의동),35.150000006,126.920661332,public
시화문화마을 금봉미술관,kculture,museum,광주광역시,광주광역시 북구 각화대로 91 (각화동),35.179545936,126.940378164,public
주안미술관,kculture,museum,광주광역시,광주광역시 동구 제봉로 197 (대인동),35.153379608,126.915661511,public
소암미술관,kculture,museum,광주광역시,광주광역시 남구 중앙로 83-1 (서동),35.14377674,126.907020205,public
진한미술관,kculture,museum,광주광역시,광주광역시 동구 중앙로196번길 14 (금남로3가),35.149778421,126.916963735,public
드영미술관,kculture,museum,광주광역시,광주광역시 동구 성촌길 6-0 (운림동),35.134441866,126.953441728,public
우제길미술관,kculture,museum,광주광역시,광주광역시 동구 의재로 140-6 (운림동),35.13182294,126.943017284,public
충남전기통신박물관,kculture,museum,대전광역시,대전광역시 중구 대둔산로 390 (산성동),36.304153105,127.386579207,public
