contentid,contenttypeid,name,address,addr2,lon,lat,cat1,cat2,cat3,image_url,tel,sub_category,sido
1909256,25,심도 역사 문화길을 따라 걷다,,,126.4856636932,37.7496574902,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/84/1579084_image2_1.jpg,,traditional_culture,
2722497,25,쓰라린 아픔을 견뎌내고 문화가 된 역사를 기억하는 여행,인천광역시 중구 제물량로232번안길 27,(중앙동2가),126.621006246,37.4729365453,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/32/2657532_image2_1.jpg,,traditional_culture,인천광역시
1977260,25,아시아경기대회장을 중심으로 가족 체험여행,,,126.666994431,37.5470065226,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/26/1930626_image2_1.jpg,,tourism_course,
1909316,25,왕골공예마을 가는 길,,,126.4356037173,37.7739121113,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/65/1579265_image2_1.jpg,,tourism_course,
2372032,25,이국적인 분위기와 달콤한 도시 송도,,,126.6368541332,37.3967651189,C01,C0117,C01170001,http://tong.visitkorea.or.kr/cms/resource/85/2050685_image2_1.jpg,,tourism_course,
1976468,25,인천 도심을 즐기다,,,126.5978471833,37.4752886414,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/70/1577670_image2_1.jpg,,tourism_course,
1960287,25,인천 중구 반일 도보코스,,,126.6214228532,37.4737086851,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/24/1933024_image2_1.jpg,,tourism_course,
1976469,25,인천의 구석구석 숨은 명물을 찾아서...,,,126.6214228532,37.4737086851,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/24/1933024_image2_1.jpg,,tourism_course,
1886015,25,인천의 근현대의 흔적을 만나다,,,126.6211117455,37.4746002426,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/92/1193592_image2_1.jpg,,tourism_course,
2030910,25,인천의 명물빵 여행,,,126.7373782544,37.3986638943,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/64/1990464_image2_1.jpg,,tourism_course,
1968944,25,인천의 박물관 코스,,,126.690678692,37.4360865012,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/14/1578914_image2_1.jpg,,museum,
2987504,25,"자연과 예술, 평화의 바람을 담은 문화예술 여행코스",인천광역시 옹진군 모도로140번길 41 배미꾸미조각공원,,126.4060798813,37.529120681,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/07/190607_image2_1.jpg,,traditional_culture,인천광역시
2537161,25,참성단에서 무술년 대박 기원과 역사 여행을 하는 강화여행 [웰촌],,,126.4237865154,37.6324672881,C01,C0114,C01140001,,,tourism_course,
2659837,25,평화의 바람 따라 강화 DMZ으로 떠나는 자전거여행,인천광역시 강화군 교동면 교동남로 20-1,,126.2792873012,37.781391829,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/06/2492106_image2_1.jpg,,tourism_course,인천광역시
2357525,25,해수욕장과 절경 산책로를 품은 ‘보물섬’,,,126.6009780171,37.4549243971,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/18/1385518_image2_1.jpg,,tourism_course,
1909257,25,호국돈대길의 풍광 좋은 바다를 걸어보자,,,126.5138816793,37.7093182482,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/47/1579047_image2_1.jpg,,tourism_course,
2700394,25,화려하게 빛나는 인천의 낮과 밤,인천광역시 중구 제물량로232번안길 27,(중앙동2가),126.621006246,37.4729365453,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/62/2015162_image2_1.jpg,,tourism_course,인천광역시
1978169,25,국립현충원과 대전의 문화유산을 살펴볼 기회,,,127.3355089264,36.337157932,C01,C0112,C01120001,,,traditional_culture,
1978173,25,대전 중구의 젊은 거리에서 옛터민속박물관까지,,,127.4344279952,36.3321380389,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/16/1958516_image2_1.jpg,,museum,
1928006,25,대전의 시민 문화를 찾아 떠나는 여행,,,127.3858064079,36.3665776799,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/09/1092609_image2_1.jpg,,traditional_culture,
1978170,25,대전의 유교문화와 자신의 성씨 알 수 있는 효친 사상,,,127.3978049793,36.2771825604,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/36/1585736_image2_1.jpg,,traditional_culture,
2384827,25,대전의 즐거운 공부나들이 코스,,,127.3924057841,36.3677943249,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/37/2364237_image2_1.jpg,,tourism_course,
2605958,25,도시의 자연 속에서 휴식을 취하다,대전광역시 동구 천개동로 41,(추동),127.4708541727,36.3733645281,C01,C0114,C01140001,,,tourism_course,대전광역시
2046868,25,"물길 따라 500리 마음 길 따라 1,000리",,,127.4790506573,36.4751530236,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/58/1092358_image2_1.jpg,,tourism_course,
2050421,25,밤의 열기 가득한 도시의 야경,,,127.419221791,36.3037493481,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/75/1802575_image2_1.jpg,,tourism_course,
1927292,25,삽살개가 마중하고 제주마가 배웅하는 천연기념물센터에서 장태산자연휴양림까지,,,127.3924057841,36.3677943249,C01,C0112,C01120001,,,tourism_course,
2360837,25,생태환경과 과학으로 꿈꾸는 멋진 도시,,,127.3355089264,36.337157932,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/45/1870845_image2_1.jpg,,tourism_course,
1888965,25,"숲에서 힐링, 온천에서 힐링",,,127.3415533337,36.2155330533,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/85/608085_image2_1.jpg,,tourism_course,
1978176,25,유성시장부터 대전의 과학시설물 돌아보기,,,127.3354889192,36.3580194335,C01,C0112,C01120001,,,tourism_course,
1888985,25,"힐링의 명소, 황톳길을 걸어보다",,,127.3862701991,36.3686302309,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/68/1092668_image2_1.jpg,,tourism_course,
1873302,25,가족들 웃음소리 가득 찬 하루,,,128.5189157802,35.8007847438,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/24/1573824_image2_1.jpg,,tourism_course,
1978180,25,과학관과 문화원에서 대구에 대해 알아보기,,,128.4655208035,35.6882159398,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/26/1870326_image2_1.jpg,,traditional_culture,
2037572,25,김광석 노래 부르며 별미체험,,,128.5911185587,35.8718724712,C01,C0117,C01170001,http://tong.visitkorea.or.kr/cms/resource/49/992049_image2_1.jpg,,tourism_course,
2774376,25,대구 남구 1박 2일 코스,대구광역시 남구 앞산순환로 574-116,(대명동),128.5855065357,35.822525175,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/03/2703803_image2_1.jpg,,tourism_course,대구광역시
1921843,25,대구 문화체험 코스,,,128.641626022,35.9426126151,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/48/1326548_image2_1.jpg,,traditional_culture,
2390799,25,대구 서부시장의 구석구석 맛집을 찾아,,,128.5848109015,35.867545067,C01,C0117,C01170001,http://tong.visitkorea.or.kr/cms/resource/02/2366102_image2_1.png,,tourism_course,
1978191,25,대구에 있는 놀이터와 동네 구석구석 찾기,,,128.5659768748,35.8522520064,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/57/1573857_image2_1.jpg,,tourism_course,
1873337,25,대구의 멋과 맛을 동시에 즐길 수 있는 하루,,,128.6275675843,35.7914905714,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/71/1144571_image2_1.jpg,,tourism_course,
2677755,25,"대구의 역사, 멋, 맛 모든 것을 다 담은 여행",대구광역시 중구 경상감영길 99,(포정동),128.5923156699,35.872086358,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/48/1644448_image2_1.jpg,,tourism_course,대구광역시
2360858,25,대구의 자연을 품은 팔공산에 오르다.,,,128.7397133654,35.9865761206,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/17/1315717_image2_1.jpg,,tourism_course,
1873292,25,도심에서 만나는 휴식 같은 풍경,,,128.5877717426,35.8678811943,C01,C0113,C01130001,,,tourism_course,
2050398,25,마치 야간 비행에 나선 비행사가 된 기분,,,128.5659768748,35.8522520064,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/99/1997599_image2_1.JPG,,tourism_course,
2360866,25,세월이 만든 멋과 정취의 도시,,,128.593196324,35.8657398703,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/27/1644427_image2_1.jpg,,tourism_course,
2390797,25,시원한 물놀이 후 즐기는 대구의 찐빵,,,128.6353947739,35.7878550158,C01,C0117,C01170001,http://tong.visitkorea.or.kr/cms/resource/70/1876170_image2_1.jpg,,tourism_course,
2044530,25,옥포로&두류공원,,,128.5204171033,35.7480907321,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/48/1644448_image2_1.jpg,,tourism_course,
2778427,25,온몸으로 즐기는 대구 2박 3일 코스 여행!,대구광역시 중구 인교동 59-3,,128.5823637094,35.8742137114,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/88/2681588_image2_1.jpg,,tourism_course,대구광역시
1873313,25,팔공산 구석구석 숨은 매력 속으로,,,128.7009673696,35.9656138873,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/96/898396_image2_1.jpg,,tourism_course,
2402006,25,‘이열치열’ 하러 대구로 떠나자!,,,128.5961070541,35.8702116401,C01,C0117,C01170001,http://tong.visitkorea.or.kr/cms/resource/94/1026094_image2_1.jpg,,tourism_course,
2011494,25,광주 서구 8경 중 4경을 찾아 떠나는 여행,,,126.8338490284,35.1207264135,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/32/741832_image2_1.jpg,,tourism_course,
1978372,25,광주의 예술가거리와 번화한 금남로,,,127.0002465691,35.1860968451,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/77/566677_image2_1.jpg,,tourism_course,
2011491,25,"광주하계유니버시아드 주경기장을 중심으로 가족, 연인과 함께하는 여행",,,126.8750478428,35.1335701018,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/04/1587804_image2_1.jpg,,tourism_course,
1888896,25,"국립공원의 막내, 무등산을 오르다",,,126.9701895569,35.128700037,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/22/1559322_image2_1.jpg,,tourism_course,
2361008,25,근대와 현대를 넘나드는 100년의 시간여행,,,126.8855651524,35.181720397,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/04/1995304_image2_1.jpg,,tourism_course,
2358008,25,근현대를 넘나드는 100년 여행,,,126.9158941142,35.1382980355,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/95/1587495_image2_1.jpg,,tourism_course,
1978379,25,녹색의 에너지 체험과 광주의 유적지 탐방,,,126.8446232093,35.2264646491,C01,C0112,C01120001,,,tourism_course,
2605931,25,빛 고을에 울려 퍼진 민주화의 함성,,,126.9395617934,35.2358457501,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/71/1195871_image2_1.jpg,,tourism_course,
1978824,25,호남지역의 유적지 돌아보기,,,127.0002465691,35.1860968451,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/74/824574_image2_1.jpg,,tourism_course,
2666784,25,활기가 넘치면서도 치열한 가슴을 품어 아름다운 광주 속으로!,광주광역시 동구 지호로164번길 35-1,(지산동),126.9491103443,35.1494112311,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/94/2563694_image2_1.jpg,,tourism_course,광주광역시
1888936,25,5.18 숭고한 넋을 되새겨보는 여행,,,126.9392784878,35.2357568666,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/86/566686_image2_1.jpg,,tourism_course,
1942576,25,국제시장을 기웃거리다,,,129.028146057,35.0982648295,C01,C0114,C01140001,,,tourism_course,
1922520,25,기장 앞바다를 보며 힐링,,,129.2308555185,35.2245100025,C01,C0114,C01140001,,,tourism_course,
1889060,25,다이나믹한 부산의 매력을 만나다,,,129.0307014297,35.0968289267,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/22/1804822_image2_1.jpg,,tourism_course,
2385685,25,대나무 울창한 아홉산 숲으로,,,129.2127159794,35.2046146711,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/34/2371134_image2_1.jpg,,tourism_course,
2393457,25,맛있는 부산의 남항시장 탐방,,,129.0368537062,35.0955680697,C01,C0117,C01170001,,,tourism_course,
1922538,25,부산 금정산에서 마음을 비우다,,,129.0568164127,35.278100765,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/50/1459550_image2_1.jpg,,tourism_course,
1922568,25,부산 앞바다를 한눈에 아우르다,,,129.0870866804,35.0504712626,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/86/1572286_image2_1.jpg,,tourism_course,
2610457,25,부산의 가을은 영화로 들썩인다,,,129.0281738287,35.0983842612,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/83/2364283_image2_1.jpg,,tourism_course,
2022923,25,"부산의 아름다운 낮과 밤을 느끼는 주경, 야경 여행",,,129.1822754969,35.1568472316,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/50/1763850_image2_1.jpg,,tourism_course,
2360805,25,부산의 자연생태 체험 코스,,,128.8419725161,36.1298034567,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/49/1994249_image2_1.jpg,,tourism_course,
2605959,25,"열정, 젊음, 시원함이 있는 밤바다 여행",,,129.152086535,35.1539192222,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/83/2606083_image2_1.jpg,,tourism_course,
1942553,25,영도다리를 건너다,,,129.0368537062,35.0955680697,C01,C0115,C01150001,,,tourism_course,
1889025,25,영도의 바다를 만나다,,,128.9458947113,35.1044292944,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/87/1071387_image2_1.jpg,,tourism_course,
2381544,25,영화 마니아를 위한 로맨틱 여행,,,129.1405651222,35.1609293352,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/45/2368445_image2_1.jpg,,tourism_course,
2036051,25,"영화보다 더 영화 같은 여행, 부산",,,129.1191457482,35.124966298,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/92/1877592_image2_1.jpg,,tourism_course,
2037446,25,온천욕 뒤 곰장어와 파전으로 몸보신,,,129.0814741955,35.2200382869,C01,C0117,C01170001,http://tong.visitkorea.or.kr/cms/resource/00/1023900_image2_1.jpg,,tourism_course,
1942557,25,용두산을 올라 부산포를 보다,,,129.0333816865,35.0992231522,C01,C0114,C01140001,,,tourism_course,
1889309,25,우리나라 최대 규모의 산성을 걸어보자,,,129.0956929088,35.2016128368,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/05/1571805_image2_1.jpg,,tourism_course,
2721176,25,울산의 초록빛과 부산의 푸른빛에 둘려쌓여 자유를 만끽하다!,부산광역시 해운대구 청사포로 167,(중동),129.1954075101,35.1633523032,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/56/2716256_image2_1.jpg,,tourism_course,부산광역시
1942566,25,이바구길을 걷다,,,129.0391501616,35.1163630064,C01,C0115,C01150001,,,tourism_course,
2037531,25,지하철 타고 돌아보는 부산 시간여행,,,129.0762330134,35.2190105271,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/24/1877624_image2_1.jpg,,tourism_course,
1889286,25,해운대를 지나 문탠로드를 걷다,,,129.1522560183,35.1519749981,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/87/200287_image2_1.jpg,,tourism_course,
1889372,25,강바람 맞으며 죽림욕을 즐겨보자,,,129.1371063212,35.5890812044,C01,C0112,C01120001,,,tourism_course,
2037282,25,"붉은 단풍에 홀리고, 은빛 억새에 취하고",,,129.0324645783,35.6210728692,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/71/1963071_image2_1.jpg,,tourism_course,
2660706,25,역사공부에 아름다운 자연풍광까지! 두마리 토끼를 잡는 울산여행,울산 중구,,129.3464439092,35.5778530666,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/23/2631123_image2_1.jpg,,tourism_course,울산
1889340,25,"옹기, 선조의 지혜를 배우다",,,129.3605738299,35.3589668021,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/23/530623_image2_1.jpg,,tourism_course,
2394381,25,울산 앞바다 몽돌해변,,,129.4422952276,35.6282630976,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/14/1358514_image2_1.jpg,,tourism_course,
2394354,25,울산의 자동차 산업관광 코스,,,129.3839750664,35.5389803669,C01,C0112,C01120001,,,tourism_course,
1966894,25,울주 문화유산 코스 1,,,129.2409288104,35.6519094123,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/62/1588262_image2_1.jpg,,traditional_culture,
1966898,25,울주 문화유산 코스 2,,,129.0323923639,35.621020096,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/24/217724_image2_1.jpg,,traditional_culture,
2390817,25,자! 떠나자! 울산에 고래 보러!,,,129.3815095662,35.5052535543,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/97/2020497_image2_1.jpg,,tourism_course,
