TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,poi_idx
e_e000700,16,<UNK>,0
e_e000700,17,<UNK>,0
e_e000700,18,<UNK>,0
e_e000700,19,<UNK>,0
e_e000700,20,<UNK>,0
e_e000700,21,<UNK>,0
e_e000700,22,<UNK>,0
e_e000700,23,<UNK>,0
e_e000700,24,집,21
e_e000704,1,집,21
e_e000704,2,<UNK>,0
e_e000704,3,<UNK>,0
e_e000704,4,<UNK>,0
e_e000704,5,<UNK>,0
e_e000704,6,집,21
e_e000705,1,집,21
e_e000705,2,<UNK>,0
e_e000705,3,<UNK>,0
e_e000705,4,<UNK>,0
e_e000705,5,<UNK>,0
e_e000705,6,<UNK>,0
e_e000705,7,<UNK>,0
e_e000705,8,<UNK>,0
e_e000705,9,<UNK>,0
e_e000705,10,<UNK>,0
e_e000705,11,<UNK>,0
e_e000705,12,<UNK>,0
e_e000705,13,<UNK>,0
e_e000705,14,<UNK>,0
e_e000705,15,<UNK>,0
e_e000705,16,<UNK>,0
e_e000705,17,<UNK>,0
e_e000705,18,<UNK>,0
e_e000705,19,<UNK>,0
e_e000705,20,집,21
e_e000706,1,집,21
e_e000706,2,에버랜드,18
e_e000706,3,친구 집,23
e_e000707,1,집,21
e_e000707,2,<UNK>,0
e_e000707,3,<UNK>,0
e_e000707,4,<UNK>,0
e_e000707,5,<UNK>,0
e_e000707,6,<UNK>,0
e_e000707,7,<UNK>,0
e_e000707,8,<UNK>,0
e_e000707,9,집,21
e_e000709,1,집,21
e_e000709,2,<UNK>,0
e_e000709,3,<UNK>,0
e_e000709,4,<UNK>,0
e_e000709,5,집,21
e_e000710,1,집,21
e_e000710,2,<UNK>,0
e_e000710,3,<UNK>,0
e_e000710,4,집,21
e_e000715,1,집,21
e_e000715,2,<UNK>,0
e_e000715,3,<UNK>,0
e_e000715,4,<UNK>,0
e_e000715,5,<UNK>,0
e_e000715,6,<UNK>,0
e_e000715,7,<UNK>,0
e_e000715,8,<UNK>,0
e_e000715,9,<UNK>,0
e_e000715,10,집,21
e_e000717,1,집,21
e_e000717,2,<UNK>,0
e_e000717,3,<UNK>,0
e_e000717,4,<UNK>,0
e_e000717,5,<UNK>,0
e_e000717,6,<UNK>,0
e_e000717,7,<UNK>,0
e_e000717,8,<UNK>,0
e_e000717,9,<UNK>,0
e_e000717,10,집,21
e_e000718,1,집,21
e_e000718,2,<UNK>,0
e_e000718,3,<UNK>,0
e_e000718,4,<UNK>,0
e_e000718,5,<UNK>,0
e_e000718,6,<UNK>,0
e_e000718,7,<UNK>,0
e_e000718,8,<UNK>,0
e_e000718,9,<UNK>,0
e_e000718,10,<UNK>,0
e_e000718,11,<UNK>,0
e_e000718,12,집,21
e_e000733,1,집,21
e_e000733,2,<UNK>,0
e_e000733,3,<UNK>,0
e_e000733,4,<UNK>,0
e_e000733,5,<UNK>,0
e_e000733,6,집,21
e_e000734,1,집,21
e_e000734,2,스타필드 고양,15
e_e000734,3,친구 집,23
e_e000734,4,<UNK>,0
e_e000734,5,<UNK>,0
e_e000734,6,<UNK>,0
e_e000734,7,<UNK>,0
e_e000734,8,<UNK>,0
e_e000734,9,<UNK>,0
e_e000734,10,<UNK>,0
e_e000734,11,<UNK>,0
e_e000734,12,<UNK>,0
e_e000734,13,<UNK>,0
e_e000734,14,<UNK>,0
e_e000734,15,<UNK>,0
e_e000734,16,<UNK>,0
e_e000734,17,집,21
e_e000737,1,집,21
e_e000737,2,<UNK>,0
e_e000737,3,<UNK>,0
e_e000737,4,<UNK>,0
e_e000737,5,<UNK>,0
e_e000737,6,<UNK>,0
e_e000737,7,<UNK>,0
e_e000737,8,<UNK>,0
e_e000737,9,<UNK>,0
e_e000737,10,집,21
e_e000738,1,집,21
e_e000738,2,<UNK>,0
e_e000738,3,송도센트럴파크,13
e_e000738,4,<UNK>,0
e_e000738,5,<UNK>,0
e_e000738,6,<UNK>,0
e_e000738,7,<UNK>,0
e_e000738,8,<UNK>,0
e_e000738,9,<UNK>,0
e_e000738,10,<UNK>,0
e_e000738,11,<UNK>,0
e_e000738,12,<UNK>,0
e_e000738,13,<UNK>,0
e_e000738,14,<UNK>,0
e_e000738,15,<UNK>,0
e_e000738,16,집,21
e_e000743,1,집,21
e_e000743,2,<UNK>,0
e_e000743,3,<UNK>,0
e_e000743,4,<UNK>,0
e_e000743,5,집,21
e_e000745,1,집,21
e_e000745,2,<UNK>,0
e_e000745,3,집,21
e_e000746,1,집,21
e_e000746,2,<UNK>,0
e_e000746,3,<UNK>,0
e_e000746,4,집,21
e_e000747,1,집,21
e_e000747,2,<UNK>,0
e_e000747,3,<UNK>,0
e_e000747,4,<UNK>,0
e_e000747,5,<UNK>,0
e_e000747,6,<UNK>,0
e_e000747,7,집,21
e_e000748,1,집,21
e_e000748,2,<UNK>,0
e_e000748,3,<UNK>,0
e_e000748,4,<UNK>,0
e_e000748,5,<UNK>,0
e_e000748,6,집,21
e_e000751,1,집,21
e_e000751,2,<UNK>,0
e_e000751,3,<UNK>,0
e_e000751,4,<UNK>,0
e_e000751,5,<UNK>,0
e_e000751,6,<UNK>,0
e_e000751,7,<UNK>,0
e_e000751,8,<UNK>,0
e_e000751,9,<UNK>,0
e_e000751,10,<UNK>,0
e_e000751,11,집,21
e_e000752,1,집,21
e_e000752,2,<UNK>,0
e_e000752,3,<UNK>,0
e_e000752,4,<UNK>,0
e_e000752,5,<UNK>,0
e_e000752,6,<UNK>,0
e_e000752,7,<UNK>,0
e_e000752,8,<UNK>,0
e_e000752,9,<UNK>,0
e_e000752,10,<UNK>,0
e_e000752,11,<UNK>,0
e_e000752,12,<UNK>,0
e_e000752,13,<UNK>,0
e_e000752,14,<UNK>,0
e_e000752,15,<UNK>,0
e_e000752,16,<UNK>,0
e_e000752,17,<UNK>,0
e_e000752,18,<UNK>,0
e_e000752,19,집,21
e_e000760,1,집,21
e_e000760,2,<UNK>,0
e_e000760,3,<UNK>,0
e_e000760,4,<UNK>,0
e_e000760,5,<UNK>,0
e_e000760,6,집,21
e_e000761,1,집,21
e_e000761,2,두물머리,5
e_e000761,3,<UNK>,0
e_e000761,4,집,21
e_e000762,1,사무실,8
e_e000762,2,친지 집,25
e_e000762,3,<UNK>,0
e_e000762,4,<UNK>,0
e_e000762,5,<UNK>,0
e_e000762,6,친지 집,25
e_e000762,7,<UNK>,0
e_e000762,8,<UNK>,0
e_e000762,9,<UNK>,0
e_e000762,10,<UNK>,0
e_e000762,11,송도센트럴파크,13
e_e000762,12,집,21
e_e000765,1,집,21
e_e000765,2,<UNK>,0
e_e000765,3,<UNK>,0
e_e000765,4,<UNK>,0
e_e000765,5,<UNK>,0
e_e000765,6,<UNK>,0
e_e000765,7,<UNK>,0
e_e000765,8,집,21
e_e000767,1,집,21
e_e000767,2,<UNK>,0
e_e000767,3,<UNK>,0
e_e000767,4,<UNK>,0
e_e000767,5,<UNK>,0
e_e000767,6,<UNK>,0
e_e000767,7,<UNK>,0
e_e000767,8,스타필드 하남,16
e_e000767,9,집,21
e_e000768,1,집,21
e_e000768,2,<UNK>,0
e_e000768,3,집,21
e_e000771,1,집,21
e_e000771,2,<UNK>,0
e_e000771,3,<UNK>,0
e_e000771,4,<UNK>,0
e_e000771,5,<UNK>,0
e_e000771,6,<UNK>,0
e_e000771,7,집,21
e_e000774,1,집,21
e_e000774,2,<UNK>,0
e_e000774,3,<UNK>,0
e_e000774,4,<UNK>,0
e_e000774,5,<UNK>,0
e_e000774,6,<UNK>,0
e_e000774,7,<UNK>,0
e_e000774,8,집,21
e_e000782,1,집,21
e_e000782,2,<UNK>,0
e_e000782,3,<UNK>,0
e_e000782,4,<UNK>,0
e_e000782,5,집,21
e_e000785,1,집,21
e_e000785,2,<UNK>,0
e_e000785,3,<UNK>,0
e_e000785,4,<UNK>,0
e_e000785,5,<UNK>,0
e_e000785,6,<UNK>,0
e_e000785,7,<UNK>,0
e_e000785,8,두물머리,5
e_e000785,9,<UNK>,0
e_e000785,10,<UNK>,0
e_e000785,11,<UNK>,0
e_e000785,12,집,21
e_e000787,1,집,21
e_e000787,2,<UNK>,0
e_e000787,3,<UNK>,0
e_e000787,4,<UNK>,0
e_e000787,5,<UNK>,0
e_e000787,6,송도센트럴파크,13
e_e000787,7,집,21
e_e000789,1,집,21
e_e000789,2,<UNK>,0
e_e000789,3,<UNK>,0
e_e000789,4,<UNK>,0
e_e000789,5,<UNK>,0
e_e000789,6,<UNK>,0
