visit_area_nm,x_coord,y_coord,attraction_score_mean,attraction_score_std,visit_count,attraction_score_norm
팔레 센트,127.014807,37.2887172,4.2756,0.1078,4,0.6712
팔레트,127.0069419,36.9884123,4.352,0.0,1,0.7059
팔미도,126.5113408,37.3582471,4.1537,0.0,1,0.6159
팜브리지,127.1636354,37.7765958,4.1603,0.0,1,0.6189
팜투하녹,127.0113893,37.2835078,4.4642,0.4203,2,0.7568
팝 마트 롯데 영 플라자 본점,126.9815281,37.563482,3.8277,0.0,1,0.468
팝 마트 코엑스점,127.0582377,37.5130536,3.9265,0.0,1,0.5128
팝 퍼블 용산 아이파크몰점,126.9645282,37.5288455,4.1249,0.0407,2,0.6028
팝콘 D 스퀘어,126.9645757,37.5288834,4.382,0.3752,2,0.7196
팟알,126.6205768,37.4739074,4.1816,0.0152,2,0.6286
팥도 당 롯데몰 수원점,126.9974206,37.2640369,4.2658,0.0,1,0.6668
패밀리제2주유소,127.0576093,37.7074504,4.0199,0.0,1,0.5552
패터슨 커피,127.0116421,37.2851026,3.8329,0.0,1,0.4704
패티 앤 베지스 디 타워 서울 포레스트점,127.0441593,37.5442073,4.2572,0.0,1,0.6629
팽 소리 농장 소사 직영점,126.8041872,37.4811317,4.1537,0.0,1,0.6159
퍼니 랜드,127.1203185,37.3730855,3.9069,0.0,1,0.5039
퍼들 하우스,127.2788123,37.3931883,4.3565,0.0,1,0.708
퍼센트 아라비카 1호점,127.0600811,37.5099127,4.3391,0.0,1,0.7001
퍼스트 가든,126.7946254,37.7320732,4.3872,0.3303,2,0.7219
퍼스트 파티와,127.5143969,37.8147753,3.7132,0.0,1,0.416
퍼핏 펜트하우스,126.8014535,37.6610187,4.6601,0.0,1,0.8457
펀 비어 킹 금천 독산역점,126.8871737,37.4662797,4.0462,0.0,1,0.5671
펀더멘탈브루잉,127.0676698,37.2604332,4.2499,0.0,1,0.6596
펀시티 건대점,127.068767,37.5413052,4.1821,0.0,1,0.6288
페리 아도 워터파크,127.1287452,37.8238809,4.6486,0.0,1,0.8405
페메종,127.1063578,37.5138265,3.879,0.0,1,0.4913
페어리 트랩,127.0145245,37.2857168,3.8537,0.0,1,0.4798
페어링 룸,127.0478214,37.5253831,4.4205,0.0,1,0.737
페어몬트 앰배서더 서울,126.9290916,37.5251877,4.1831,0.2391,7,0.6293
페이지 수,127.0559201,37.5418192,4.4067,0.0,1,0.7308
페이지 카페,126.989616,37.4188352,4.5541,0.0,1,0.7976
페이퍼 마세,126.9794778,37.5695183,4.3109,0.0,1,0.6873
페이퍼돌메이트아틀리에,127.0437973,37.54636,3.929,0.0,1,0.514
페페 그라노,127.0796091,37.6220481,4.2202,0.0,1,0.6461
페페 신사,127.0197762,37.5136745,4.2882,0.0,1,0.677
펜션 아리,127.5308689,37.8938833,3.8275,0.0,1,0.4679
펜타 커피 랩,127.3174798,37.3832066,4.4811,0.0,1,0.7645
펜할리곤스 롯데백화점 에비뉴엘 월드타워점,127.1018928,37.5126303,4.1974,0.0,1,0.6358
펠러 커피 용산점,126.9644255,37.5259082,4.1922,0.0,1,0.6334
펠리스 페로 시티점,127.0996219,37.2277297,4.0116,0.0,1,0.5514
펠트 판교점,127.1107104,37.3958403,3.9137,0.0,1,0.507
편 편집 송산그린시티점,126.8182202,37.2847222,4.1827,0.0,1,0.6291
편지,127.0909727,36.9927443,4.4985,0.0,1,0.7724
편집 오산대역점,127.0652766,37.1702359,4.2337,0.0,1,0.6522
평가옥 삼성점,127.0528449,37.5070041,4.4494,0.0,1,0.7501
평강 랜드,127.3039638,38.049403,4.5877,0.0,1,0.8129
평내마을 중흥 S 클래스 3단지 아파트,127.2430688,37.6444951,2.9787,0.1639,2,0.0827
평내호평역 경춘선,127.244439,37.6532138,4.2504,0.0,2,0.6598
평당원 본점,127.02938,37.2666481,4.2617,0.0,1,0.6649
평상 마루,127.1979264,37.3443627,4.1717,0.0,1,0.6241
평상인 제빵소,126.5791016,37.495591,4.297,0.0,1,0.681
평안도 족발집,127.0060665,37.5602847,4.139,0.0177,2,0.6093
평양면옥,127.2229626,37.9223552,3.8937,0.0,1,0.498
평양면옥 송추 본점,126.9821312,37.7203444,4.3769,0.0,1,0.7172
평양면옥 의정부 본점,127.04752,37.7309217,4.121,0.0,2,0.6011
평에옥 여의도 직영점,126.9248389,37.5243057,4.2983,0.0,1,0.6816
평지다,127.0160036,37.2836478,4.3981,0.2667,2,0.7268
평창 장국밥,127.321238,37.5455275,3.7344,0.0,1,0.4256
평창송어회,127.4205088,37.0759907,4.4714,0.0,1,0.7601
평창역,128.4295381,37.562324,4.506,0.1331,2,0.7758
평촌 로데오거리,126.9535426,37.3906246,4.1233,0.0,1,0.6021
평촌역 4호선,126.963808,37.3942395,4.1182,0.0186,2,0.5998
평촌중앙공원,126.9591892,37.3900032,4.5879,0.0,1,0.813
평택 BIX 경기 행복주택 아파트,126.8717305,36.9496821,2.8105,0.0,1,0.0064
평택 마린센터,126.8483962,36.9575977,4.1202,0.2462,2,0.6007
평택 용이 죽백동 유적,127.1278786,36.9979041,4.0698,0.0,1,0.5778
평택 중고차 매매 단지,127.1302708,36.9962291,4.3113,0.0,1,0.6875
평택 지제역,127.0698327,37.0187818,4.1909,0.1276,2,0.6328
평택 지제역 1호선,127.0705138,37.0189022,4.2589,0.0424,2,0.6637
평택 초등학교,127.0813399,36.9894785,4.5418,0.0,1,0.7921
평택 황토 참숯가마,126.8677395,37.017687,4.5338,0.0,1,0.7884
평택국제중앙시장,127.0527467,37.0807386,4.4758,0.122,3,0.7621
평택남부문예회관 대공연장,127.1140841,36.9911312,4.0313,0.0,1,0.5604
평택복합휴게소,126.944559,37.0448071,3.8313,0.0,1,0.4696
평택복합휴게소 주유소 제천 방향,126.9470523,37.0447317,3.8289,0.0,1,0.4685
평택복합휴게소 주유소 평택 방향,126.9445333,37.0446035,4.3189,0.0,1,0.6909
평택시 농업 생태원,126.983651,37.013128,4.2115,0.0921,2,0.6422
평택시 로컬푸드 재단,126.9826285,37.0131729,3.9222,0.0,1,0.5109
평택역,127.0852911,36.9909824,4.2096,0.1314,9,0.6413
평택호 관광단지,126.912922,36.9148246,4.4871,0.0,1,0.7672
평화 김해 뒷고기 수원 세류점,127.0200264,37.2555266,4.2597,0.0,1,0.664
평화누리 체험장,126.8837028,37.9810464,3.7907,0.0,1,0.4512
평화누리 캠핑장,126.74846050000001,37.8960514,4.2161,0.3321,3,0.6442
평화랜드,126.742019,37.8904299,4.6599,0.299,2,0.8456
평화의 공원,126.8949472,37.5624708,4.5362,0.0,1,0.7895
평화의 광장,127.0355334,37.7392851,4.2145,0.0,1,0.6435
폐넥스테이션,126.9249858,37.5639461,3.9294,0.0,1,0.5141
포 아이니 한강 신도시점,126.678517,37.6419911,4.3061,0.0,1,0.6851
포 포인츠 바이 쉐라톤 더 이어리,127.0355955,37.2622141,4.3359,0.0,1,0.6986
포 포인츠 바이 쉐라톤 서울 구로,126.8988844,37.4831726,4.1085,0.0,1,0.5954
포 포인츠 바이 쉐라톤 수원 호텔,127.03558784285714,37.26221458571428,4.2374,0.3382,7,0.6539
포 포인츠 바이 쉐라톤 조선 서울 명동,126.9894236,37.5655769,4.2406,0.3171,2,0.6554
포 포인츠 바이 쉐라톤 조선 서울역,126.9729226,37.5510637,4.1258,0.0,1,0.6032
포가 레,126.9236027,37.5606656,4.0568,0.0,1,0.5719
포공영 커피,127.1624879,37.7812734,4.0429,0.0,1,0.5656
포도 연남점,126.9244508,37.5614158,3.726,0.0,1,0.4218
포도마을 삼보 영남아파트,126.7591248,37.5010904,2.8193,0.0,1,0.0103
포도밭 할머니 칼국수,126.5701897,37.2809638,4.5,0.0,1,0.7731
포도밭 할머니 칼국수 대부도 본점,126.5701897,37.2809638,4.0606,0.0,1,0.5737
포동 푸딩,127.0410264,37.5470917,4.1085,0.0,1,0.5954
포디엄 126,126.6241905,37.4710646,4.264,0.0,1,0.666
포러 데이,127.2363653,37.5563632,4.5659,0.0,1,0.803
포레스트 스튜디오,127.010546,37.2848288,3.9001,0.0656,2,0.5008
포레스트아웃팅스 송도점,126.652362,37.4201545,4.2635,0.1745,5,0.6658
포레스트아웃팅스 일산 본점,126.8134871,37.6656162,4.1287,0.0,1,0.6046
포레스트힐 CC,127.2735184,37.8735688,5.0,0.0,1,1.0
포메인 에버랜드 직영점,127.2005216,37.2915064,4.1517,0.2465,2,0.615
포비 광화문점,126.9789273,37.5710067,4.0208,0.0,1,0.5556
포비 파리에 스테이션 점,127.0043982,37.5030811,4.4473,0.0,1,0.7492
포셋,126.9312564,37.5700047,4.3331,0.0,1,0.6973
포슈 커피,126.7814674,37.6698499,4.2894,0.0,1,0.6775
포스터 호텔,126.7635228,37.5323172,3.8475,0.1771,2,0.477
포시즌 힐링 팜,126.9578678,37.289318,4.5127,0.0,1,0.7788
포시즌의 데이,126.9527515,37.6660272,4.0323,0.0,1,0.5608
포옹 싸,126.9178994,37.6338637,4.1241,0.0,1,0.6025
포웨이스탑 CAFE & WINE SHOP,126.9933446,37.5641932,4.4527,0.0,1,0.7516
포이 키친,126.9606927,37.5359838,4.3769,0.0,1,0.7172
포이에 마 네일,126.9838507,37.4794332,4.5439,0.0,1,0.793
포인트오브뷰,127.0513725,37.5435242,4.1743,0.3244,3,0.6253
포지티브 스페이스 566,126.69793723333333,37.62026563333333,4.409,0.2283,3,0.7318
포차 연구소,126.8048844,37.5173668,4.4464,0.0,1,0.7488
포천 글램핑 앤 카라반,127.3172845,37.902409,4.8957,0.0,1,0.9527
포천 아우라지 베개용암,127.1158265,38.0400125,4.2823,0.0,1,0.6743
포천 자연마을 서울 캠핑장,127.2531174,38.1238516,4.1827,0.308,3,0.6291
포천 하늘 아래 치유의 숲,127.1393504,37.9246822,4.1148,0.0,1,0.5983
포천농협 하나로마트,127.2067309,37.901301,4.1597,0.0,1,0.6186
포천농협 하나로마트 신북점,127.1881641,37.9434835,3.9388,0.0889,2,0.5184
포천아트밸리,127.2372456,37.9231741,4.2868,0.176,15,0.6763
포컬 포인트,126.9687873,37.5542441,4.0739,0.138,2,0.5797
포켓몬 카드 숍 아이파크몰 용산점,126.964561,37.5288302,4.2145,0.0,1,0.6435
포켓몬코리아,127.1021535,37.3417468,4.1971,0.0,1,0.6356
포크,126.6608122,37.3810218,4.0098,0.0,1,0.5506
포크 라이언,126.9456398,37.5581361,4.4133,0.0,1,0.7338
포크너 인계점,127.0357099,37.2633954,4.279,0.0,1,0.6728
포토 그레이 서울 연남점,126.9246173,37.5601077,4.2209,0.009,2,0.6464
포토 그레이 수원 행궁점,127.0112744,37.2848747,3.8306,0.3609,2,0.4693
포토 그레이 이천 창전점,127.4453583,37.2799242,3.7153,0.0,1,0.417
포토 그레이 평택점,127.0883258,36.9924579,3.869,0.3355,2,0.4867
포토 스트리트 숙대 입구점,126.9716339,37.5443573,3.6556,0.0,1,0.3899
포토 슬레이트,126.9214588,37.5522579,3.7118,0.0,1,0.4154
포토 시그니처 인천 소래포구점,126.736062,37.3998215,3.8301,0.0,1,0.4691
포토 이즘 박스 마로니에점,127.0034903,37.5809654,3.7798,0.0,1,0.4463
포토 이즘 박스 발산역점,126.8361836,37.5597117,3.8519,0.0,1,0.479
포토 이즘 박스 상수점,126.9212562,37.5500684,4.0168,0.0,1,0.5538
포토 이즘 박스 시흥 은계점,126.8030383,37.4372596,4.1059,0.0,1,0.5942
포토 이즘 박스 신촌점,126.9382732,37.5578883,3.6485,0.0,1,0.3867
포토 이즘 박스 용리단길점,126.9727927,37.5317039,3.979,0.0,1,0.5367
포토 이즘 박스 의정부 로데오점,127.0487628,37.7405994,3.7832,0.0,1,0.4478
포토 이즘 박스 인천 월미도점,126.59889,37.4754738,4.2145,0.0,1,0.6435
포토 이즘 컬러 드 수원 행궁점,127.0131036,37.2854106,3.7109,0.0,1,0.415
포포 팩토리,127.5175659,37.825417,4.2572,0.0,1,0.6629
포폴로 피자 PIZZERIA DEL POPOLO,126.7730462,37.6585447,4.186,0.0,1,0.6306
포항 시청 고속버스 간이승강장,129.3399617,36.0182507,4.6396,0.0,1,0.8364
포항역,129.3419282,36.0716052,4.7057,0.111,2,0.8665
폰트 241,126.9583738,37.2695007,4.3889,0.0,1,0.7227
폰트 커피 문래점,126.8925699,37.5122488,4.4129,0.0376,2,0.7335
폴 바셋 AK플라자 수원점,127.0006764,37.2655524,3.8399,0.0,1,0.4735
폴 바셋 노원점,127.061388,37.6552783,3.973,0.0,1,0.5339
폴 바셋 서소문점,126.9752216,37.563106,4.5319,0.0,1,0.7876
폴 바셋 수서역점,127.1018458,37.4880257,4.2844,0.0,1,0.6753
폴 바셋 여의도 IFC 몰점,126.9248381,37.52514,3.9504,0.0,1,0.5237
폴 바셋 일원역점,127.0844509,37.4840029,4.5235,0.0,1,0.7837
폴 바셋 청량리역점,127.0474583,37.5806919,4.4861,0.0,1,0.7668
폴 바셋 코리아나호텔점,126.9767378,37.5680159,4.1092,0.276,2,0.5957
폴 바셋 파리에 스테이션 점,127.0036371,37.502864,4.156,0.0,1,0.617
폴 바셋 한남 커피 스테이션 로스트 웍스,127.0081959,37.5333502,4.4856,0.0,1,0.7665
폴 바셋 혜화역점,127.0022756,37.5831729,4.2006,0.0,1,0.6372
폴라 스튜디오 송리단길점,127.1105416,37.5091473,3.9237,0.0,1,0.5116
폴라 스튜디오 압구정점,127.0379919,37.525684,4.1547,0.0,1,0.6164
폴라 앳 홈,127.0521812,37.5478054,4.1985,0.0,1,0.6363
폴로 관광호텔,126.7352359,37.4009478,3.9609,0.0,1,0.5284
폴이 스타 스타필드 하남점,127.2237331,37.5454921,4.1695,0.0,1,0.6231
폴콘 본점,126.7907118,37.7940274,4.0322,0.0,1,0.5608
폴콘 포천점,127.1882961,37.8108963,4.327,0.0,1,0.6946
폼 모텔,127.0859683,37.5373088,3.8669,0.0,1,0.4858
푸껫 테이블,126.6857774,37.7070746,4.2884,0.0,1,0.6771
푸다,126.9019,37.556505,4.13,0.0,1,0.6052
푸드카페 김밥천국,127.1172584,37.6309139,4.0441,0.0,1,0.5662
푸디스트 고메이 플레이스 국립중앙박물관점,126.9797504,37.5243513,4.0277,0.0,1,0.5588
푸르너스가든 서울숲점,127.0436296,37.5460609,4.377,0.0,1,0.7173
푸른 솔 GC 포천,127.2346918,37.8417167,4.6786,0.1007,2,0.8541
푸른 솔 롯데아파트,127.2094919,37.6939836,4.0754,0.0,1,0.5804
푸른 수목원,126.8254134,37.4839833,4.3319,0.1638,2,0.6968
푸른 술집 할라 수원역,127.0014882,37.2678158,4.4426,0.0,1,0.7471
푸시 오프 커피 앤 바,126.9063932,37.5563375,4.1586,0.0,1,0.6182
푸시 커피 을지,126.9947492,37.5653961,4.2254,0.0,1,0.6485
푸주옥,127.17203,37.451185,4.1283,0.0514,2,0.6044
푸지뫼칼국수앤보쌈,127.423367,37.7375139,3.7665,0.0,1,0.4402
풀 빌라 앤 글램핑 랜드,127.5031944,37.7442456,3.7907,0.0,1,0.4512
풀 사이드 228 송도점,126.645737,37.3943415,4.096,0.0,1,0.5897
풍경,126.8337839,37.3847225,4.5073,0.0,1,0.7764
풍국면 용산 아이파크몰점,126.9647427,37.52977,3.8344,0.0,1,0.471
풍납토성 경당지구,127.1170814,37.535999,3.935,0.0,1,0.5167
풍년 쌀 농산,126.9817084,37.580928,4.3013,0.1577,2,0.6829
풍년골,127.4524498,37.2115014,4.3666,0.0,1,0.7125
풍년마을 3단지 대림아파트,126.7163565,37.62309,3.5996,0.3087,2,0.3645
풍년제과 본점,127.1479024,35.8150239,4.6148,0.0,1,0.8252
풍덩 워터 룸 위례점,127.1584018,37.4879634,4.3016,0.0,1,0.6831
풍림아이원 6-2단지 아파트,126.4872084,37.499486649999994,3.355,0.3719,4,0.2535
풍미,126.6184787,37.4747782,4.186,0.0,1,0.6306
풍사니란,127.378986,37.088286,4.2417,0.0,1,0.6559
풍산 주유소,127.1930886,37.5471905,3.951,0.0,1,0.524
풍산화우,127.1920318,37.5481329,4.315,0.0,1,0.6891
풍어 생선구이정식,126.9807373,37.310956,4.4221,0.2271,2,0.7377
풍천 방목 장어,126.735893,37.576029,4.2376,0.0,1,0.654
풍천 장어 직판장,126.6789954,37.4656832,4.3084,0.0,1,0.6861
프랭크 버거 교대역점,127.0145123,37.4915916,4.2548,0.0,1,0.6618
프랭크 버거 역곡역점,126.8119519,37.4862071,4.1904,0.0,1,0.6326
프랭크커빈바 수원점,127.0149865,37.2839688,4.2985,0.0,1,0.6816
프레시 성형외과의원,127.0266463,37.51949,4.5131,0.0,1,0.779
프레임,127.01961685,37.4010904,4.4303,0.1365,2,0.7414
프렌쥬랜드,126.4860905,37.6252788,4.2145,0.0,1,0.6435
프렌즈 스크린 광교호수점,127.0666995,37.2696604,4.4189,0.0,1,0.7363
프렌즈 펜션 캠핑,127.3992097,38.0706031,3.7907,0.0,1,0.4512
프로 젝트 씨,126.6870121,37.3429194,4.1696,0.0936,4,0.6231
프로방스 마을,126.68523859999999,37.7904052,4.296,0.1333,9,0.6805
프로타주,126.9223025,37.548368,4.2705,0.0,1,0.6689
프롬 밀크,127.5139428,37.8244598,4.2227,0.0566,2,0.6472
프롬 하와이 마곡역점,126.8305111,37.5601705,4.4408,0.0,1,0.7462
프롬 하츠 커피 청계 종각점,126.9836095,37.5690216,4.1871,0.0,1,0.6311
프롬 헤레스 도산점,127.036121,37.5261459,4.2029,0.0807,2,0.6383
프리모 바치우 바치 대학로점,127.0025813,37.5818601,4.2421,0.1372,2,0.656
프리츠 원서점,126.9884959,37.5776465,4.3456,0.0,1,0.703
플라잉 수원,127.0257432,37.2872827,4.3213,0.1497,5,0.692
플라자 CC 용인,127.141031,37.1330662,4.1825,0.0,1,0.629
플랑크,127.0316995,37.527778,4.0981,0.0,1,0.5907
플랑크 판교점,127.1101801,37.39542,4.0505,0.0,1,0.5691
플래닛,126.9228417,37.5511299,4.4043,0.0,1,0.7297
플랫 다이닝 카페,127.0153335,37.492898,4.4058,0.0,1,0.7303
플러스 시어터,127.0039715,37.5808257,4.478,0.2722,4,0.7631
플러스마트,126.782226,37.8644198,4.1051,0.0,1,0.5939
플러스마트 가평점,127.5154204,37.8228217,3.7741,0.0,1,0.4437
플러피 펍,127.5068488,37.3607222,4.3415,0.0,1,0.7012
플레어비 역삼 GFC 몰점,127.0365099,37.5000257,4.1654,0.0,1,0.6212
플레이 아쿠아리움 부천,126.7441338,37.5000029,4.1241,0.0,1,0.6025
플레이 인 더 박스 건대점,127.0675788,37.5412058,4.1585,0.0,1,0.6181
플레이 인 더 박스 메가박스 수원 AK 점,127.0000902,37.2656786,3.7087,0.0,1,0.414
플렌티 컨벤션,127.0055752,37.4980706,4.6778,0.0,1,0.8538
플로,126.9262953,37.603086,4.1256,0.0,1,0.6032
플로리,127.4670606,37.7818922,4.0039,0.3994,2,0.5479
플로피,127.0466299,37.5485438,4.4203,0.0,1,0.7369
플리퍼스 신세계 센트럴시티점,127.0040602,37.5047778,3.9254,0.0,1,0.5123
플리퍼스 익선점,126.9901199,37.5730804,3.913,0.0,1,0.5067
피겨 프레소 홍대점,126.9203423,37.5529005,3.9274,0.0,1,0.5133
피그 인 더 가든 광화문점,126.9786682,37.5705751,3.9154,0.0,1,0.5078
피멘토,127.0154816,37.278576,4.2801,0.0,1,0.6733
피스 피스,126.7419572,37.7149413,4.1901,0.0,1,0.6324
피스 피스 출판 단지점,126.693268,37.7204774,4.2874,0.0,1,0.6766
피아나,127.0587579,37.3611908,3.9471,0.0,1,0.5222
피아노폭포,127.3476858,37.6303509,4.1119,0.1047,2,0.597
피어,126.9705839,37.5787417,3.8423,0.0,1,0.4746
피에스타 7 홍대 경인점,126.9255583,37.5574062,3.8435,0.0,1,0.4751
피에프 창 롯데월드몰점,127.1044461,37.5137525,4.4041,0.0,1,0.7296
피엘 성형외과 의원,127.0241928,37.2596517,2.8812,0.0,1,0.0385
피우리 하우스,126.8748391,37.8018617,4.3662,0.0,1,0.7124
피자 먹다 금곡점,126.9412457,37.2738455,3.8275,0.0,1,0.4679
피자 아볼로 김포점,126.7208834,37.6214601,4.2435,0.0,1,0.6567
피자 일로 르노 용인 에버랜드점,127.203668,37.2952449,4.1587,0.0,1,0.6182
피자 플리즈,126.5715099,37.28478,4.325,0.1854,2,0.6937
피자마루 수원영통신나무점,127.0639415,37.2506689,4.2164,0.0,1,0.6444
피자몰 뉴코아 부천점,126.7567816,37.5045887,3.9367,0.0,1,0.5174
피자클럽,127.0506663,37.0793294,4.4207,0.0,1,0.7371
피제리아스텔라레,126.6970287,37.787645,4.2435,0.0,1,0.6567
피치,127.0361831,37.5258954,4.3114,0.0,1,0.6875
피치 스프링스,126.7819261,37.669566,4.069,0.0,1,0.5775
피콜로,127.060399,37.6682926,4.4826,0.0,1,0.7652
피크닉,126.9781231,37.5569582,4.2244,0.0237,3,0.648
피크닉 앳 더 나무 사이로,127.0460329,37.3797404,4.4086,0.0,1,0.7316
피트의 패트,126.6334986,37.3936771,4.2074,0.0,1,0.6403
픽닷,127.0436348,37.5471565,3.8341,0.0,1,0.4709
핀란드 캠핑성,127.3162745,37.8364147,4.2929,0.2491,2,0.6791
핀벨,126.9688548,37.544407,4.0881,0.0,1,0.5862
핀치,126.9680874,37.5793114,4.0624,0.0,1,0.5745
필 무드,126.91197,37.7764819,3.9348,0.0,1,0.5166
필그림하우스,127.33795029999999,37.3808274,4.7476,0.1538,2,0.8854
필동면옥,126.9969396,37.5603984,4.1474,0.0471,2,0.6131
필루미네이트 AK플라자 수원점,127.0006798,37.2656047,4.002,0.0,1,0.5471
필살기,127.0485173,37.5482601,4.2468,0.0,1,0.6582
핏에 리아오,127.0043259,37.5820961,4.3544,0.0902,2,0.707
핏에 리아오 경리단길점,126.9943561,37.5402303,4.2772,0.0,1,0.672
핏제리아 수프리,127.1537678,37.0453314,4.3185,0.0,1,0.6907
핑크 버스 김포점,126.6796057,37.6401822,3.9882,0.0,1,0.5408
핑크 버터 왕십리점,127.038396,37.5614409,4.1051,0.0,1,0.5939
핑크 타이거,127.1143719,37.0002859,4.3128,0.0,1,0.6882
하가 교,127.0976297,37.2574424,3.9995,0.0,1,0.546
하계역 7호선,127.0679913,37.6364765,4.1936,0.0799,2,0.6341
하나 우리 숯불갈비,127.146762,37.7781857,4.1497,0.0,1,0.6141
하나 정,126.6966695,37.6533906,4.2874,0.0,1,0.6766
하나개 팜,126.4110059,37.3839627,4.0948,0.0,1,0.5892
하나개해수욕장,126.4098518,37.3848327,4.1863,0.0005,2,0.6307
하나로마트 성산점,126.9031591,37.5699741,4.1428,0.0,1,0.611
하나로마트 창동점,127.0518071,37.6546882,4.2189,0.0763,3,0.6455
하남 KCC 스위첸 아파트,127.1972348,37.5420516,2.8887,0.0317,2,0.0419
하남 검단산역 5호선,127.2232193,37.5398033,4.2262,0.1323,4,0.6488
하남 나무고아원,127.1955141,37.5816045,4.2141,0.0398,2,0.6433
하남 더 숍 센트럴뷰 아파트,127.2040023,37.5448989,4.2084,0.0,1,0.6407
하남 드림 휴게소,127.2061235,37.5303342,3.7552,0.3419,4,0.4351
하남 만남의 광장 휴게소 주차장,127.2061676,37.5307324,4.4759,0.0,1,0.7621
하남 숯불닭갈비,127.2055788,37.5659858,4.5112,0.0,1,0.7782
하남 유니언 타워,127.2203921,37.5472292,4.2647,0.1132,5,0.6663
하남 유아숲 체험원,127.1925515,37.5812364,4.2382,0.0,1,0.6543
하남 힐즈 파크푸르지오 1단지 아파트,127.1932745,37.5438187,2.9144,0.0,1,0.0535
하남돼지집 가로수길점,127.0236461,37.5186761,4.2537,0.0,1,0.6613
